id,nom,emplacement,statut,type,date_derniere_maintenance,date_prochaine_maintenance,image_url,created_at,air_temperature,process_temperature,rotational_speed,torque,tool_wear,zone,sous_zone,ordre
4350,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_SYSTEME_DE_MESURE_OPTIQUE_063,"Bâtiment C, Zone Test CMS2, Cellule 04",EN MAINTENANCE,Mesure Optique,2026-03-30 21:48:39+00,2026-06-13 05:40:13+00,https://www.keysight.com/content/dam/keysight/images/products/34461A.png,2025-02-04 07:59:48+00,299.7,306.78,1507,38.1,37,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1251
4351,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_DE_VIBRATION_063,"Bâtiment D, Zone Test CMS2, Banc 17",OPERATIONNELLE,Testeur de Vibration,2026-02-05 12:54:22+00,2026-08-09 01:24:13+00,https://www.keysight.com/content/dam/keysight/images/products/34461A.png,2024-09-04 04:56:00+00,296.46,305.16,1523,43.42,48,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1252
4352,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_ANALYSEUR_DE_PUISSANCE_063,"Bâtiment C, Zone Test CMS2, Cellule 43",EN MAINTENANCE,Analyseur de Puissance,2025-12-09 18:23:28+00,2026-09-09 19:17:44+00,https://www.omron.com/global/en/technology/images/vt-s730.jpg,2025-12-10 17:16:59+00,297.33,307.26,1443,38.78,36,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1253
4353,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_STATION_DE_BURN_IN_063,"Bâtiment C, Zone Test CMS2, Cellule 07",ARRÊTÉE,Station de Burn-In,2025-10-26 07:59:47+00,2026-06-28 03:18:15+00,https://www.seho.de/fileadmin/images/products/SelectLine-C.png,2024-01-03 19:34:21+00,298.99,308.15,1529,38.31,27,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1254
4354,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_DE_CONTINUITE_063,"Bâtiment C, Zone Test CMS2, Banc 39",EN PANNE,Testeur de Continuité,2025-11-24 00:49:46+00,2026-09-11 21:42:41+00,https://www.yamaha-motor-im.com/wp-content/uploads/YSM20R.jpg,2024-03-13 10:15:46+00,299.77,308.52,1444,41.68,14,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1255
4355,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_MACHINE_DE_RAYON_X_INSPECTION_063,"Bâtiment D, Zone Test CMS2, Cellule 15",OPERATIONNELLE,Inspection Rayon-X,2026-03-02 20:32:36+00,2026-07-03 04:40:48+00,https://www.heller-industries.com/images/1826mk7-reflow-oven.jpg,2024-11-24 11:08:34+00,298.95,309.32,1495,36.11,12,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1256
4356,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_DE_COMPOSANTS_PASSIFS_063,"Bâtiment D, Zone Test CMS2, Cellule 06",OPERATIONNELLE,Testeur Composants Passifs,2026-02-05 17:14:41+00,2026-08-05 07:56:19+00,https://www.thieme-products.com/Drucksysteme/Maschinen-Detailseite/451/image-thumb__451__draftImage/THIEME-1000-E.png,2025-08-14 04:54:59+00,299.88,306.19,1477,39.34,9,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1257
4357,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_ANALYSEUR_LOGIQUE_DIGITAL_063,"Bâtiment C, Zone Test CMS2, Cellule 10",OPERATIONNELLE,Analyseur Logique Digital,2026-03-20 23:31:08+00,2026-06-29 17:13:11+00,https://www.heller-industries.com/images/1826mk7-reflow-oven.jpg,2024-12-11 14:38:39+00,296.54,305.24,1570,43.94,42,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1258
4358,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_SYSTEME_DE_TEST_BOUNDARY_SCAN_063,"Bâtiment C, Zone Test CMS2, Cellule 01",OPERATIONNELLE,Test Boundary Scan,2026-01-25 22:25:51+00,2026-06-07 11:43:46+00,https://www.asys-group.com/images/products/divisio-depaneling.jpg,2024-07-17 05:49:04+00,297.12,308.15,1468,36.54,50,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1259
4359,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_EMC_COMPATIBILITE_063,"Bâtiment D, Zone Test CMS2, Banc 43",OPERATIONNELLE,Testeur EMC / Compatibilité,2026-03-20 13:00:41+00,2026-08-15 17:32:51+00,https://www.ersa.com/fileadmin/ersa/images/products/reflow-soldering/HOTFLOW-3-20.png,2024-03-12 13:11:13+00,296.28,306.17,1524,40.35,39,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1260
4360,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_INTERFACE_DE_TEST_BED_OF_NAILS_064,"Bâtiment C, Zone Test CMS2, Banc 32",EN MAINTENANCE,Test Bed of Nails,2025-10-30 05:34:26+00,2026-09-03 13:44:55+00,https://www.keysight.com/content/dam/keysight/images/products/34461A.png,2024-10-08 21:30:12+00,297.19,309.72,1424,36.7,3,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1261
4361,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_MARCONI_4220_064,"Bâtiment C, Zone Test CMS2, Cellule 45",ARRÊTÉE,Testeur Marconi 4220,2026-02-06 23:26:48+00,2026-05-09 13:24:09+00,https://www.irtec.com/images/products/laser-marking-system.jpg,2024-05-27 09:03:09+00,299.43,306.38,1588,36.18,9,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1262
4362,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_ICT_IN_CIRCUIT_064,"Bâtiment D, Zone Test CMS2, Banc 28",OPERATIONNELLE,Testeur ICT (In-Circuit),2025-12-15 19:05:40+00,2026-09-13 20:07:04+00,https://www.keyence.com/img/products/model/lm/lm-2000_im.jpg,2024-04-02 00:44:43+00,295.81,305.7,1481,43.95,47,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1263
4363,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_FONCTIONNEL_FCT_064,"Bâtiment D, Zone Test CMS2, Cellule 44",OPERATIONNELLE,Testeur Fonctionnel FCT,2026-01-16 01:44:35+00,2026-07-03 12:41:57+00,https://www.nordsonasymtek.com/images/products/Spectrum-S-920N.png,2025-10-27 06:04:48+00,298.88,308.35,1412,44.83,37,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1264
4364,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_OSCILLOSCOPE_DE_PRECISION_064,"Bâtiment C, Zone Test CMS2, Banc 24",EN MAINTENANCE,Oscilloscope de Précision,2026-03-15 10:46:05+00,2026-05-05 13:17:23+00,https://www.vitrox.com/images/products/v810i-aoi-machine.jpg,2024-02-19 12:51:42+00,298.24,307.29,1422,35.77,40,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1265
4365,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_ANALYSEUR_DE_SPECTRE_RF_064,"Bâtiment D, Zone Test CMS2, Banc 33",EN MAINTENANCE,Analyseur de Spectre RF,2025-10-06 09:16:44+00,2026-05-07 06:43:09+00,https://www.yamaha-motor-im.com/wp-content/uploads/YSM20R.jpg,2025-03-11 18:50:19+00,297.77,309.64,1549,42.64,0,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1266
4366,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_STATION_DE_PROGRAMMATION_FLASH_064,"Bâtiment D, Zone Test CMS2, Cellule 06",OPERATIONNELLE,Programmation Flash,2026-03-25 02:43:12+00,2026-07-29 10:08:50+00,https://www.branson-ultrasonics.com/images/products/ultrasonic-cleaner.jpg,2025-04-22 12:07:58+00,297.91,308.45,1438,37.43,37,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1267
4367,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_CHAMBRE_CLIMATIQUE_TEST_064,"Bâtiment D, Zone Test CMS2, Cellule 03",ARRÊTÉE,Chambre Climatique,2026-03-15 19:51:17+00,2026-08-01 05:43:06+00,https://www.keyence.com/img/products/model/lm/lm-2000_im.jpg,2025-08-28 17:14:07+00,295.77,306.35,1485,44.87,21,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1268
4368,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_MULTIMETRE_DE_PRECISION_064,"Bâtiment D, Zone Test CMS2, Cellule 47",EN PANNE,Multimètre de Précision,2026-01-14 22:16:48+00,2026-09-18 01:48:42+00,https://www.nordson-efd.com/images/products/eq-dispensing-robot.jpg,2024-09-19 10:16:00+00,298.73,308.68,1542,40.61,40,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1269
4369,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_HIPOT_ISOLATION_064,"Bâtiment C, Zone Test CMS2, Banc 40",OPERATIONNELLE,Testeur Hipot / Isolation,2025-12-11 07:25:05+00,2026-06-20 17:51:20+00,https://www.smtnet.com/media/images/dek-horizon-03ix-screen-printer.jpg,2025-12-03 00:54:05+00,295.54,306.44,1441,42.55,18,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1270
4370,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_SYSTEME_DE_MESURE_OPTIQUE_064,"Bâtiment D, Zone Test CMS2, Banc 04",EN PANNE,Mesure Optique,2026-03-14 09:55:40+00,2026-07-19 18:36:31+00,https://www.ipg-photonics.com/images/products/ylr-series-laser.jpg,2024-03-28 13:03:18+00,295.26,307.37,1595,35.46,45,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1271
4371,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_DE_VIBRATION_064,"Bâtiment D, Zone Test CMS2, Banc 50",EN PANNE,Testeur de Vibration,2025-12-17 00:04:42+00,2026-09-17 10:04:13+00,https://www.fujielectric.com/products/smt/nxt-iii/images/main.jpg,2024-09-09 21:43:32+00,298.1,308.29,1479,42.92,24,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1272
4372,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_ANALYSEUR_DE_PUISSANCE_064,"Bâtiment C, Zone Test CMS2, Banc 25",OPERATIONNELLE,Analyseur de Puissance,2025-11-11 00:51:50+00,2026-08-07 07:05:02+00,https://www.fluke.com/content/dam/fluke/products/8845a-8846a-multimeter.png,2025-01-16 04:25:21+00,297.42,308,1412,36.32,18,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1273
4373,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_STATION_DE_BURN_IN_064,"Bâtiment C, Zone Test CMS2, Banc 14",EN PANNE,Station de Burn-In,2026-02-12 10:52:31+00,2026-09-30 09:15:29+00,https://www.juki.com/smt/products/rs-1r/images/rs-1r-main.png,2024-07-15 07:31:57+00,296.65,306.36,1409,41.12,20,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1274
4374,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_DE_CONTINUITE_064,"Bâtiment D, Zone Test CMS2, Banc 09",EN MAINTENANCE,Testeur de Continuité,2026-01-21 19:36:37+00,2026-08-25 22:34:57+00,https://www.keyence.com/img/products/model/lm/lm-2000_im.jpg,2024-02-05 12:23:15+00,297.22,309.02,1553,38.01,31,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1275
4375,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_MACHINE_DE_RAYON_X_INSPECTION_064,"Bâtiment D, Zone Test CMS2, Cellule 11",EN MAINTENANCE,Inspection Rayon-X,2026-03-29 13:08:51+00,2026-05-21 11:36:38+00,https://www.rohde-schwarz.com/images/products/test-measurement/fsw-signal-spectrum.jpg,2025-01-15 22:15:44+00,295.84,307.4,1590,42.22,42,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1276
4376,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_DE_COMPOSANTS_PASSIFS_064,"Bâtiment C, Zone Test CMS2, Banc 43",OPERATIONNELLE,Testeur Composants Passifs,2025-12-17 00:49:21+00,2026-08-31 17:27:50+00,https://www.panasonic-id.com/products/smt/npm-dx/images/npm-dx-main.jpg,2025-06-13 04:03:03+00,297.23,306.68,1531,38.47,41,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1277
4377,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_ANALYSEUR_LOGIQUE_DIGITAL_064,"Bâtiment D, Zone Test CMS2, Banc 10",OPERATIONNELLE,Analyseur Logique Digital,2026-02-16 20:39:37+00,2026-06-18 21:13:23+00,https://www.rohde-schwarz.com/images/products/test-measurement/fsw-signal-spectrum.jpg,2025-07-18 11:07:48+00,295.87,306.97,1585,43.55,32,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1278
4378,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_SYSTEME_DE_TEST_BOUNDARY_SCAN_064,"Bâtiment C, Zone Test CMS2, Banc 36",OPERATIONNELLE,Test Boundary Scan,2025-12-31 09:42:05+00,2026-07-21 04:47:57+00,https://www.national-instruments.com/images/products/pxi-vst.png,2025-10-29 00:28:39+00,297.54,307.12,1423,43.96,36,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1279
4379,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_EMC_COMPATIBILITE_064,"Bâtiment C, Zone Test CMS2, Banc 32",OPERATIONNELLE,Testeur EMC / Compatibilité,2025-11-06 00:27:58+00,2026-08-04 17:50:05+00,https://www.keysight.com/content/dam/keysight/images/products/34461A.png,2024-05-15 09:03:42+00,296.87,305.4,1454,36.59,43,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1280
4380,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_INTERFACE_DE_TEST_BED_OF_NAILS_065,"Bâtiment C, Zone Test CMS2, Banc 38",OPERATIONNELLE,Test Bed of Nails,2026-02-19 09:53:44+00,2026-05-20 01:44:11+00,https://www.ipg-photonics.com/images/products/ylr-series-laser.jpg,2024-11-09 12:39:14+00,299.45,307.33,1515,39.28,20,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1281
4381,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_MARCONI_4220_065,"Bâtiment C, Zone Test CMS2, Cellule 23",ARRÊTÉE,Testeur Marconi 4220,2026-02-07 16:11:04+00,2026-07-16 11:32:46+00,https://www.national-instruments.com/images/products/pxi-vst.png,2024-04-04 04:25:28+00,298.81,305.79,1417,35.5,5,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1282
4382,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_ICT_IN_CIRCUIT_065,"Bâtiment D, Zone Test CMS2, Cellule 06",OPERATIONNELLE,Testeur ICT (In-Circuit),2026-01-07 04:12:05+00,2026-05-19 07:09:52+00,https://www.tektronix.com/content/dam/tek/images/products/oscilloscopes/mso4-series.png,2025-10-23 23:43:15+00,296.93,305.33,1489,40.46,0,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1283
4383,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_FONCTIONNEL_FCT_065,"Bâtiment D, Zone Test CMS2, Banc 14",OPERATIONNELLE,Testeur Fonctionnel FCT,2026-03-08 09:46:26+00,2026-07-05 18:52:35+00,https://www.mycronic.com/globalassets/products/my700-jet-printer.jpg,2024-01-02 07:58:26+00,299.39,309.95,1500,42.62,45,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1284
4384,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_OSCILLOSCOPE_DE_PRECISION_065,"Bâtiment D, Zone Test CMS2, Cellule 42",OPERATIONNELLE,Oscilloscope de Précision,2025-12-07 22:58:12+00,2026-07-13 02:26:39+00,https://www.mycronic.com/globalassets/products/my700-jet-printer.jpg,2025-02-24 22:22:23+00,298.14,309.31,1556,41.22,26,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1285
4385,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_ANALYSEUR_DE_SPECTRE_RF_065,"Bâtiment C, Zone Test CMS2, Banc 27",EN PANNE,Analyseur de Spectre RF,2025-12-14 13:18:36+00,2026-06-30 11:08:46+00,https://www.thieme-products.com/Drucksysteme/Maschinen-Detailseite/451/image-thumb__451__draftImage/THIEME-1000-E.png,2024-12-05 13:00:50+00,299.32,309.93,1461,37.59,11,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1286
4386,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_STATION_DE_PROGRAMMATION_FLASH_065,"Bâtiment C, Zone Test CMS2, Cellule 49",OPERATIONNELLE,Programmation Flash,2026-01-07 22:54:01+00,2026-09-04 14:49:41+00,https://www.mycronic.com/globalassets/products/my700-jet-printer.jpg,2024-12-11 14:28:37+00,298.65,308.35,1452,39.02,0,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1287
4387,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_CHAMBRE_CLIMATIQUE_TEST_065,"Bâtiment D, Zone Test CMS2, Banc 04",OPERATIONNELLE,Chambre Climatique,2025-12-12 18:30:38+00,2026-08-30 17:12:32+00,https://www.chroma.com.tw/images/products/19032-hipot-tester.jpg,2025-01-29 17:29:35+00,295.81,308.06,1569,36.6,33,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1288
4388,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_MULTIMETRE_DE_PRECISION_065,"Bâtiment D, Zone Test CMS2, Banc 48",OPERATIONNELLE,Multimètre de Précision,2026-03-28 09:43:05+00,2026-05-25 01:20:26+00,https://www.keysight.com/content/dam/keysight/images/products/34461A.png,2024-02-02 08:39:18+00,295.18,308.1,1454,42.78,35,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1289
4389,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_HIPOT_ISOLATION_065,"Bâtiment C, Zone Test CMS2, Banc 48",EN PANNE,Testeur Hipot / Isolation,2025-10-15 17:41:37+00,2026-05-20 13:02:14+00,https://www.seho.de/fileadmin/images/products/SelectLine-C.png,2024-04-03 10:28:12+00,295.04,306.95,1538,42.41,12,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1290
4390,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_SYSTEME_DE_MESURE_OPTIQUE_065,"Bâtiment D, Zone Test CMS2, Cellule 03",EN PANNE,Mesure Optique,2025-12-23 14:38:20+00,2026-07-14 17:52:15+00,https://www.national-instruments.com/images/products/pxi-vst.png,2024-01-04 00:18:22+00,296.61,306.07,1539,43.86,7,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1291
4391,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_DE_VIBRATION_065,"Bâtiment C, Zone Test CMS2, Cellule 31",EN PANNE,Testeur de Vibration,2025-10-08 18:32:08+00,2026-10-01 06:05:12+00,https://www.irtec.com/images/products/laser-marking-system.jpg,2025-09-20 17:00:55+00,296.55,309.44,1486,36.38,27,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1292
4392,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_ANALYSEUR_DE_PUISSANCE_065,"Bâtiment D, Zone Test CMS2, Banc 01",OPERATIONNELLE,Analyseur de Puissance,2026-02-26 02:47:20+00,2026-05-20 22:21:51+00,https://www.rohde-schwarz.com/images/products/test-measurement/fsw-signal-spectrum.jpg,2025-04-22 08:12:22+00,298.56,307.29,1546,43.77,23,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1293
4393,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_STATION_DE_BURN_IN_065,"Bâtiment C, Zone Test CMS2, Cellule 40",EN PANNE,Station de Burn-In,2026-02-17 15:17:58+00,2026-06-12 21:36:49+00,https://www.seho.de/fileadmin/images/products/SelectLine-C.png,2024-07-19 00:16:24+00,295.71,305.52,1421,42.07,41,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1294
4394,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_DE_CONTINUITE_065,"Bâtiment D, Zone Test CMS2, Cellule 13",OPERATIONNELLE,Testeur de Continuité,2026-01-30 02:51:33+00,2026-08-12 06:34:52+00,https://www.fujielectric.com/products/smt/nxt-iii/images/main.jpg,2024-04-11 21:54:23+00,297.3,308.61,1434,41.61,39,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1295
4395,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_MACHINE_DE_RAYON_X_INSPECTION_065,"Bâtiment D, Zone Test CMS2, Banc 18",ARRÊTÉE,Inspection Rayon-X,2026-01-19 00:00:47+00,2026-08-03 02:07:41+00,https://www.keyence.com/img/products/model/lm/lm-2000_im.jpg,2025-09-05 17:34:56+00,298.18,306.29,1423,35.02,12,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1296
4396,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_DE_COMPOSANTS_PASSIFS_065,"Bâtiment C, Zone Test CMS2, Banc 39",OPERATIONNELLE,Testeur Composants Passifs,2025-12-23 08:56:59+00,2026-08-31 21:06:30+00,https://www.yamaha-motor-im.com/wp-content/uploads/YSM20R.jpg,2025-12-04 02:51:40+00,298.79,308.68,1513,43.74,27,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1297
4397,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_ANALYSEUR_LOGIQUE_DIGITAL_065,"Bâtiment C, Zone Test CMS2, Cellule 23",OPERATIONNELLE,Analyseur Logique Digital,2026-02-18 16:46:31+00,2026-08-23 01:10:43+00,https://www.national-instruments.com/images/products/pxi-vst.png,2025-02-11 05:02:31+00,297.67,309.89,1571,36.68,23,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1298
4398,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_SYSTEME_DE_TEST_BOUNDARY_SCAN_065,"Bâtiment D, Zone Test CMS2, Banc 22",OPERATIONNELLE,Test Boundary Scan,2025-12-03 21:34:42+00,2026-08-13 08:01:22+00,https://www.keysight.com/content/dam/keysight/images/products/34461A.png,2025-07-21 13:04:28+00,296.74,309.13,1546,36.92,33,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1299
4399,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_EMC_COMPATIBILITE_065,"Bâtiment D, Zone Test CMS2, Banc 17",OPERATIONNELLE,Testeur EMC / Compatibilité,2025-10-24 14:15:17+00,2026-07-27 07:05:27+00,https://www.thieme-products.com/Drucksysteme/Maschinen-Detailseite/451/image-thumb__451__draftImage/THIEME-1000-E.png,2024-11-10 22:19:28+00,297.97,307.01,1502,42.43,42,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1300
4400,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_INTERFACE_DE_TEST_BED_OF_NAILS_066,"Bâtiment D, Zone Test CMS2, Banc 33",OPERATIONNELLE,Test Bed of Nails,2026-03-01 20:35:06+00,2026-08-04 14:42:48+00,https://www.rohde-schwarz.com/images/products/test-measurement/fsw-signal-spectrum.jpg,2025-05-20 03:27:19+00,298.78,306.27,1501,39.65,23,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1301
4401,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_MARCONI_4220_066,"Bâtiment D, Zone Test CMS2, Cellule 23",OPERATIONNELLE,Testeur Marconi 4220,2025-12-24 14:24:42+00,2026-07-01 03:32:06+00,https://www.fluke.com/content/dam/fluke/products/8845a-8846a-multimeter.png,2025-04-06 10:36:33+00,296.56,306.74,1493,35.25,2,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1302
4402,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_ICT_IN_CIRCUIT_066,"Bâtiment D, Zone Test CMS2, Banc 16",OPERATIONNELLE,Testeur ICT (In-Circuit),2026-01-31 15:32:15+00,2026-08-21 13:04:02+00,https://www.panasonic-id.com/products/smt/npm-dx/images/npm-dx-main.jpg,2025-10-04 16:22:41+00,295.18,309.74,1445,40.81,40,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1303
4403,ZONE_CMS2_TEST_IN_SITU_TEST_DES_COMPOSANTS_TESTEUR_FONCTIONNEL_FCT_066,"Bâtiment D, Zone Test CMS2, Banc 42",EN MAINTENANCE,Testeur Fonctionnel FCT,2026-03-18 07:48:16+00,2026-06-19 20:06:01+00,https://www.espec.com/images/products/platinous-series-chamber.jpg,2024-11-24 22:21:57+00,296.48,305.46,1597,36.66,40,ZONE CMS2 - TEST ZONE (Résumé des Machines Essentielles),TEST IN-SITU (Test des Composants),1304
